model,task,return_code,status,first_verified,input_dfy,raw_task_directory,implementation_file_count,implementation_files,launcher_files,output_directory,copied_files
gpt-5.3-codex,Dafny_229_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_229_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_229_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_229_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_229_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_229_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_229_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_229_firstverified/__main__.py
gpt-5.3-codex,Dafny_232_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_232_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_232_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_232_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_232_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_232_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_232_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_232_firstverified/__main__.py
gpt-5.3-codex,Dafny_233_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_233_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_233_firstverified-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_233_firstverified-py/Abs.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_233_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_233_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_233_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_233_firstverified/Abs.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_233_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_233_firstverified/__main__.py
gpt-5.3-codex,Dafny_254_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_254_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_254_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_254_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_254_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_254_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_254_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_254_firstverified/__main__.py
gpt-5.3-codex,Dafny_256,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_256.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_256-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_256-py/ContainsSequence.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_256-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_256-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_256,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_256/ContainsSequence.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_256/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_256/__main__.py
gpt-5.3-codex,Dafny_260,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_260.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_260-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_260-py/SphereVolume.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_260-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_260-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_260,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_260/SphereVolume.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_260/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_260/__main__.py
gpt-5.3-codex,Dafny_263,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_263.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_263-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_263-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_263-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_263,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_263/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_263/__main__.py
gpt-5.3-codex,Dafny_264_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_264_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_264_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_264_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_264_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_264_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_264_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_264_firstverified/__main__.py
gpt-5.3-codex,Dafny_267_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_267_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_267_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_267_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_267_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_267_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_267_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_267_firstverified/__main__.py
gpt-5.3-codex,Dafny_279_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_279_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_279_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_279_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_279_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_279_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_279_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_279_firstverified/__main__.py
gpt-5.3-codex,Dafny_283,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_283.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_283-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_283-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_283-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_283,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_283/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_283/__main__.py
gpt-5.3-codex,Dafny_289_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_289_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_289_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_289_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_289_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_289_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_289_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_289_firstverified/__main__.py
gpt-5.3-codex,Dafny_290,3,TRUE_TRANSLATION_FAILURE,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_290.dfy,,0,,,,
gpt-5.3-codex,Dafny_293_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_293_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_293_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_293_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_293_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_293_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_293_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_293_firstverified/__main__.py
gpt-5.3-codex,Dafny_299_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_299_firstverified.dfy,,0,,,,
gpt-5.3-codex,Dafny_303_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_303_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_303_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_303_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_303_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_303_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_303_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_303_firstverified/__main__.py
gpt-5.3-codex,Dafny_311,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_311.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_311-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_311-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_311-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_311,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_311/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_311/__main__.py
gpt-5.3-codex,Dafny_314,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_314.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_314-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_314-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_314-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_314,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_314/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_314/__main__.py
gpt-5.3-codex,Dafny_320_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_320_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_320_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_320_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_320_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_320_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_320_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_320_firstverified/__main__.py
gpt-5.3-codex,Dafny_321_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_321_firstverified.dfy,,0,,,,
gpt-5.3-codex,Dafny_322,3,TRUE_TRANSLATION_FAILURE,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_322.dfy,,0,,,,
gpt-5.3-codex,Dafny_323_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_323_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_323_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_323_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_323_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_323_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_323_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_323_firstverified/__main__.py
gpt-5.3-codex,Dafny_333,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_333.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_333-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_333-py/Lowercase.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_333-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_333-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_333,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_333/Lowercase.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_333/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_333/__main__.py
gpt-5.3-codex,Dafny_355_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_355_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_355_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_355_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_355_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_355_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_355_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_355_firstverified/__main__.py
gpt-5.3-codex,Dafny_357_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_357_firstverified.dfy,,0,,,,
gpt-5.3-codex,Dafny_365_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_365_firstverified.dfy,,0,,,,
gpt-5.3-codex,Dafny_372,0,SUCCESS,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_372.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_372-py,2,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_372-py/AllCharactersSame.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_372-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_372-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_372,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_372/AllCharactersSame.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_372/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_372/__main__.py
gpt-5.3-codex,Dafny_380,3,TRUE_TRANSLATION_FAILURE,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_380.dfy,,0,,,,
gpt-5.3-codex,Dafny_387_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_387_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_387_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_387_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_387_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_387_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_387_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_387_firstverified/__main__.py
gpt-5.3-codex,Dafny_392_firstverified,3,TRUE_TRANSLATION_FAILURE,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_392_firstverified.dfy,,0,,,,
gpt-5.3-codex,Dafny_399_firstverified,0,SUCCESS,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_399_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_399_firstverified-py,1,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_399_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_399_firstverified-py/__main__.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_399_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_399_firstverified/module_.py;/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_399_firstverified/__main__.py
