model,task,first_verified,input_dfy,raw_requested_output,raw_generated_directory,generated_module,output_python,return_code,success,elapsed_seconds,log_path
gpt-5.3-codex,Dafny_289_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_289_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_289_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_289_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_289_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_289_firstverified.py,0,True,0.637,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_289_firstverified.log
gpt-5.3-codex,Dafny_290,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_290.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_290,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_290-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_290-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_290.py,0,True,0.765,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_290.log
gpt-5.3-codex,Dafny_293_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_293_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_293_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_293_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_293_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_293_firstverified.py,0,True,0.722,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_293_firstverified.log
gpt-5.3-codex,Dafny_299_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_299_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_299_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_299_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_299_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_299_firstverified.py,0,True,0.798,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_299_firstverified.log
gpt-5.3-codex,Dafny_303_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_303_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_303_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_303_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_303_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_303_firstverified.py,0,True,0.639,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_303_firstverified.log
gpt-5.3-codex,Dafny_311,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_311.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_311,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_311-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_311-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_311.py,0,True,0.794,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_311.log
gpt-5.3-codex,Dafny_314,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_314.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_314,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_314-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_314-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_314.py,0,True,0.801,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_314.log
gpt-5.3-codex,Dafny_320_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_320_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_320_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_320_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_320_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_320_firstverified.py,0,True,0.717,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_320_firstverified.log
gpt-5.3-codex,Dafny_321_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_321_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_321_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_321_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_321_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_321_firstverified.py,0,True,0.866,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_321_firstverified.log
gpt-5.3-codex,Dafny_322,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_322.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_322,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_322-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_322-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_322.py,0,True,0.77,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_322.log
gpt-5.3-codex,Dafny_323_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_323_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_323_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_323_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_323_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_323_firstverified.py,0,True,0.802,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_323_firstverified.log
gpt-5.3-codex,Dafny_333,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_333.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_333,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_333-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_333-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_333.py,0,True,1.05,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_333.log
gpt-5.3-codex,Dafny_355_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_355_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_355_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_355_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_355_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_355_firstverified.py,0,True,0.665,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_355_firstverified.log
gpt-5.3-codex,Dafny_357_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_357_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_357_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_357_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_357_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_357_firstverified.py,0,True,0.783,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_357_firstverified.log
gpt-5.3-codex,Dafny_365_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_365_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_365_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_365_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_365_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_365_firstverified.py,0,True,0.797,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_365_firstverified.log
gpt-5.3-codex,Dafny_372,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_372.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_372,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_372-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_372-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_372.py,0,True,0.795,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_372.log
gpt-5.3-codex,Dafny_380,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_380.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_380,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_380-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_380-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_380.py,0,True,0.853,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_380.log
gpt-5.3-codex,Dafny_387_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_387_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_387_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_387_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_387_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_387_firstverified.py,0,True,0.688,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_387_firstverified.log
gpt-5.3-codex,Dafny_392_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_392_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_392_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_392_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_392_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_392_firstverified.py,0,True,0.763,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_392_firstverified.log
gpt-5.3-codex,Dafny_399_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_399_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_399_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_399_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_399_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_399_firstverified.py,0,True,0.583,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_399_firstverified.log
gpt-5.3-codex,Dafny_400_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_400_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_400_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_400_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_400_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_400_firstverified.py,0,True,0.794,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_400_firstverified.log
gpt-5.3-codex,Dafny_413_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_413_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_413_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_413_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_413_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_413_firstverified.py,0,True,0.83,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_413_firstverified.log
gpt-5.3-codex,Dafny_426_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_426_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_426_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_426_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_426_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_426_firstverified.py,0,True,0.819,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_426_firstverified.log
gpt-5.3-codex,Dafny_427_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_427_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_427_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_427_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_427_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_427_firstverified.py,0,True,0.746,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_427_firstverified.log
gpt-5.3-codex,Dafny_437_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_437_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_437_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_437_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_437_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_437_firstverified.py,0,True,0.784,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_437_firstverified.log
gpt-5.3-codex,Dafny_450,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_450.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_450,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_450-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_450-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_450.py,0,True,0.757,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_450.log
gpt-5.3-codex,Dafny_452_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_452_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_452_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_452_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_452_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_452_firstverified.py,0,True,0.846,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_452_firstverified.log
gpt-5.3-codex,Dafny_458_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_458_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_458_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_458_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_458_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_458_firstverified.py,0,True,0.859,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_458_firstverified.log
gpt-5.3-codex,Dafny_459_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_459_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_459_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_459_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_459_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_459_firstverified.py,0,True,0.729,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_459_firstverified.log
gpt-5.3-codex,Dafny_465_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_465_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_465_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_465_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_465_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_465_firstverified.py,0,True,0.806,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_465_firstverified.log
